DATA;JOGADOR 1;JOGADOR 2;JOGADOR 3;JOGADOR 4;PLACAR DUPLA 1;PLACAR DUPLA 2;BUCHUDA DE Rê?;PONTUAR;PAGADOR1;DEB PAG1;COMP PG1;PAGADOR2;DEB PAG2;COMP PG2
14/11/2023;PROFESSOR;TATU BOLA;JORNALISTA;FANTASMA;1;7;N«O;6;;0;;;0;
14/11/2023;LITR«O;JAPON“S;MESTRE;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
14/11/2023;JORNALISTA;FANTASMA;CARCAMANO;MOLINHO;6;3;N«O;3;;0;;;0;
14/11/2023;PROFESSOR;TATU BOLA;LITR«O;JAPON“S;6;5;N«O;1;;0;;;0;
14/11/2023;JORNALISTA;MESTRE;CARCAMANO;TATU BOLA;6;3;N«O;3;;0;;;0;
16/11/2023;PROFESSOR;JAPON“S;LITR«O;MOLINHO;6;5;N«O;1;;0;;;0;
16/11/2023;JORNALISTA;TATU BOLA;CARCAMANO;FANTASMA;2;6;N«O;4;;0;;;0;
16/11/2023;JORNALISTA;TATU BOLA;CARCAMANO;JAPON“S;3;6;N«O;3;;0;;;0;
16/11/2023;CARCAMANO;LITR«O;JORNALISTA;TATU BOLA;2;6;N«O;4;;0;;;0;
16/11/2023;PROFESSOR;JAPON“S;JOGADOR N«O MEMBRO;TIA LÈIÄA;3;6;N«O;3;;0;;;0;
16/11/2023;MESTRE;TIA LÈIÄA;CARCAMANO;TATU BOLA;6;3;N«O;3;;0;;;0;
16/11/2023;TIA LÈIÄA;JOGADOR N«O MEMBRO;MOLINHO;MESTRE;3;6;N«O;3;;0;;;0;
16/11/2023;CARCAMANO;FANTASMA;MESTRE;TIA LÈIÄA;6;5;N«O;1;;0;;;0;
17/11/2023;MOLINHO;JOGADOR N«O MEMBRO;FANTASMA;JOGADOR N«O MEMBRO;6;5;N«O;1;;0;;;0;
17/11/2023;PROFESSOR;TATU BOLA;CARCAMANO;JOGADOR N«O MEMBRO;6;5;N«O;1;;0;;;0;
17/11/2023;PROFESSOR;TATU BOLA;LITR«O;FANTASMA;7;5;N«O;2;;0;;;0;
17/11/2023;PROFESSOR;TATU BOLA;LITR«O;JAPON“S;6;3;N«O;3;;0;;;0;
17/11/2023;PROFESSOR;TATU BOLA;LITR«O;JAPON“S;6;4;N«O;2;;0;;;0;
17/11/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;JOGADOR N«O MEMBRO;3;6;N«O;3;;0;;;0;
17/11/2023;MOLINHO;JOGADOR N«O MEMBRO;TIA LÈIÄA;CARCAMANO;6;2;N«O;4;;0;;;0;
17/11/2023;PROFESSOR;TATU BOLA;LITR«O;FANTASMA;7;3;N«O;4;;0;;;0;
17/11/2023;CARCAMANO;TIA LÈIÄA;JOGADOR N«O MEMBRO;MOLINHO;6;1;N«O;5;;0;;;0;
17/11/2023;PROFESSOR;TATU BOLA;LITR«O;JAPON“S;3;6;N«O;3;;0;;;0;
20/11/2023;CARCAMANO;TATU BOLA;JOGADOR N«O MEMBRO;JAPON“S;5;6;N«O;1;;0;;;0;
20/11/2023;CARCAMANO;PROFESSOR;JOGADOR N«O MEMBRO;JAPON“S;1;6;N«O;5;;0;;;0;
20/11/2023;MOLINHO;FANTASMA;MESTRE;TIA LÈIÄA;9;3;N«O;6;;0;;;0;
20/11/2023;CARCAMANO;PROFESSOR;MOLINHO;FANTASMA;6;4;N«O;2;;0;;;0;
20/11/2023;LITR«O;TATU BOLA;JOGADOR N«O MEMBRO;JAPON“S;6;4;N«O;2;;0;;;0;
20/11/2023;CARCAMANO;PROFESSOR;MESTRE;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
20/11/2023;LITR«O;TATU BOLA;MESTRE;TIA LÈIÄA;1;6;N«O;5;;0;;;0;
20/11/2023;CARCAMANO;PROFESSOR;LITR«O;TATU BOLA;6;4;N«O;2;;0;;;0;
21/11/2023;CARCAMANO;LITR«O;VOV‚;FANTASMA;2;6;N«O;4;;0;;;0;
21/11/2023;CARCAMANO;LITR«O;FANTASMA;MOLINHO;6;1;N«O;5;;0;;;0;
21/11/2023;TATU BOLA;JOGADOR N«O MEMBRO;VOV‚;FANTASMA;4;6;N«O;2;;0;;;0;
21/11/2023;VOV‚;JOGADOR N«O MEMBRO;CARCAMANO;TATU BOLA;4;6;N«O;2;;0;;;0;
21/11/2023;CARCAMANO;TATU BOLA;VOV‚;FANTASMA;6;5;N«O;1;;0;;;0;
21/11/2023;CARCAMANO;LITR«O;MOLINHO;FANTASMA;6;3;N«O;3;;0;;;0;
22/11/2023;JAPON“S;MESTRE;MOLINHO;TIA LÈIÄA;5;6;N«O;1;;0;;;0;
22/11/2023;LITR«O;MOLINHO;PROFESSOR;TIA LÈIÄA;2;8;N«O;6;;0;;;0;
22/11/2023;LITR«O;JAPON“S;JORNALISTA;MESTRE;4;7;N«O;3;;0;;;0;
22/11/2023;PROFESSOR;TIA LÈIÄA;JORNALISTA;MESTRE;6;2;N«O;4;;0;;;0;
22/11/2023;LITR«O;JAPON“S;MESTRE;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
23/11/2023;MESTRE;TIA LÈIÄA;LITR«O;FANTASMA;6;3;N«O;3;;0;;;0;
23/11/2023;MESTRE;TIA LÈIÄA;JORNALISTA;JOGADOR N«O MEMBRO;5;6;N«O;1;;0;;;0;
23/11/2023;MESTRE;TIA LÈIÄA;JORNALISTA;JOGADOR N«O MEMBRO;2;6;N«O;4;;0;;;0;
23/11/2023;MESTRE;TIA LÈIÄA;JORNALISTA;JOGADOR N«O MEMBRO;5;6;N«O;1;;0;;;0;
23/11/2023;MESTRE;TIA LÈIÄA;JOGADOR N«O MEMBRO;TATU BOLA;6;5;N«O;1;;0;;;0;
23/11/2023;VOV‚;TATU BOLA;LITR«O;FANTASMA;7;1;N«O;6;;0;;;0;
23/11/2023;VOV‚;TATU BOLA;LITR«O;MOLINHO;6;3;N«O;3;;0;;;0;
23/11/2023;VOV‚;TATU BOLA;MOLINHO;FANTASMA;4;6;N«O;2;;0;;;0;
24/11/2023;JOGADOR N«O MEMBRO;TATU BOLA;JORNALISTA;MESTRE;2;6;N«O;4;;0;;;0;
24/11/2023;CARCAMANO;JOGADOR N«O MEMBRO;MOLINHO;JAPON“S;6;3;N«O;3;;0;;;0;
24/11/2023;CARCAMANO;JOGADOR N«O MEMBRO;MOLINHO;FANTASMA;6;2;N«O;4;;0;;;0;
24/11/2023;CARCAMANO;JOGADOR N«O MEMBRO;MOLINHO;JAPON“S;3;6;N«O;3;;0;;;0;
24/11/2023;JAPON“S;TATU BOLA;MESTRE;TIA LÈIÄA;3;6;N«O;3;;0;;;0;
24/11/2023;JOGADOR N«O MEMBRO;TATU BOLA;MESTRE;TIA LÈIÄA;6;1;N«O;5;;0;;;0;
24/11/2023;JOGADOR N«O MEMBRO;TATU BOLA;MESTRE;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
27/11/2023;MOLINHO;TATU BOLA;JAPON“S;TIA LÈIÄA;4;8;N«O;4;;0;;;0;
27/11/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;TATU BOLA;6;1;N«O;5;;0;;;0;
28/11/2023;JORNALISTA;JAPON“S;LITR«O;TATU BOLA;2;6;N«O;4;;0;;;0;
28/11/2023;MOLINHO;FANTASMA;MESTRE;TIA LÈIÄA;8;1;N«O;7;;0;;;0;
28/11/2023;MOLINHO;FANTASMA;JOGADOR N«O MEMBRO;MESTRE;6;2;N«O;4;;0;;;0;
28/11/2023;LITR«O;TATU BOLA;JORNALISTA;JAPON“S;6;4;N«O;2;;0;;;0;
28/11/2023;LITR«O;TATU BOLA;JORNALISTA;JAPON“S;2;6;N«O;4;;0;;;0;
28/11/2023;JORNALISTA;MESTRE;LITR«O;TATU BOLA;4;6;N«O;2;;0;;;0;
28/11/2023;JORNALISTA;JAPON“S;MESTRE;TIA LÈIÄA;3;6;N«O;3;;0;;;0;
29/11/2023;MESTRE;TIA LÈIÄA;LITR«O;JAPON“S;6;1;N«O;5;;0;;;0;
29/11/2023;MESTRE;TIA LÈIÄA;LITR«O;JAPON“S;6;5;N«O;1;;0;;;0;
29/11/2023;MESTRE;TIA LÈIÄA;LITR«O;JAPON“S;6;4;N«O;2;;0;;;0;
30/11/2023;MESTRE;TIA LÈIÄA;VOV‚;MOLINHO;6;4;N«O;2;;0;;;0;
30/11/2023;CARCAMANO;JOGADOR N«O MEMBRO;TATU BOLA;TIA LÈIÄA;3;6;N«O;3;;0;;;0;
30/11/2023;JAPON“S;MESTRE;TATU BOLA;TIA LÈIÄA;5;6;N«O;1;;0;;;0;
30/11/2023;MESTRE;TIA LÈIÄA;MOLINHO;JAPON“S;1;6;N«O;5;;0;;;0;
30/11/2023;MOLINHO;JAPON“S;JORNALISTA;MESTRE;6;1;N«O;5;;0;;;0;
30/11/2023;LITR«O;TATU BOLA;CARCAMANO;FANTASMA;6;1;N«O;5;;0;;;0;
30/11/2023;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;6;1;N«O;5;;0;;;0;
30/11/2023;LITR«O;TATU BOLA;CARCAMANO;JOGADOR N«O MEMBRO;5;6;N«O;1;;0;;;0;
30/11/2023;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;6;1;N«O;5;;0;;;0;
30/11/2023;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;6;2;N«O;4;;0;;;0;
01/12/2023;MOLINHO;TATU BOLA;JORNALISTA;MESTRE;6;5;N«O;1;;0;;;0;
01/12/2023;MOLINHO;TATU BOLA;MESTRE;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
01/12/2023;MOLINHO;TATU BOLA;LITR«O;JAPON“S;6;5;N«O;1;;0;;;0;
04/12/2023;TATU BOLA;TIA LÈIÄA;CARCAMANO;MESTRE;6;5;N«O;1;;0;;;0;
04/12/2023;TATU BOLA;TIA LÈIÄA;LITR«O;FANTASMA;6;2;N«O;4;;0;;;0;
04/12/2023;TATU BOLA;TIA LÈIÄA;LITR«O;MOLINHO;3;6;N«O;3;;0;;;0;
04/12/2023;TATU BOLA;TIA LÈIÄA;LITR«O;MOLINHO;1;6;N«O;5;;0;;;0;
04/12/2023;CARCAMANO;JOGADOR N«O MEMBRO;JAPON“S;MESTRE;6;2;N«O;4;;0;;;0;
04/12/2023;CARCAMANO;JOGADOR N«O MEMBRO;JAPON“S;MESTRE;6;2;N«O;4;;0;;;0;
04/12/2023;CARCAMANO;JOGADOR N«O MEMBRO;JAPON“S;MESTRE;2;6;N«O;4;;0;;;0;
05/12/2023;MESTRE;TIA LÈIÄA;JORNALISTA;÷NDIO;3;6;N«O;3;;0;;;0;
05/12/2023;MESTRE;TIA LÈIÄA;JAPON“S;TATU BOLA;1;6;N«O;5;;0;;;0;
05/12/2023;CARCAMANO;LITR«O;JAPON“S;TATU BOLA;6;2;N«O;4;;0;;;0;
05/12/2023;CARCAMANO;TATU BOLA;VOV‚;MOLINHO;4;7;N«O;3;;0;;;0;
05/12/2023;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;6;4;N«O;2;;0;;;0;
05/12/2023;MESTRE;TIA LÈIÄA;JAPON“S;TATU BOLA;6;1;N«O;5;;0;;;0;
05/12/2023;MESTRE;TIA LÈIÄA;VOV‚;MOLINHO;6;3;N«O;3;;0;;;0;
06/12/2023;JAPON“S;TATU BOLA;CARCAMANO;LITR«O;6;4;N«O;2;;0;;;0;
06/12/2023;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;6;1;N«O;5;;0;;;0;
06/12/2023;CARCAMANO;÷NDIO;JAPON“S;TATU BOLA;4;6;N«O;2;;0;;;0;
06/12/2023;JOGADOR N«O MEMBRO;FANTASMA;MESTRE;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
06/12/2023;LITR«O;VOV‚;MESTRE;TIA LÈIÄA;1;6;N«O;5;;0;;;0;
06/12/2023;CARCAMANO;TATU BOLA;MESTRE;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
06/12/2023;JORNALISTA;MOLINHO;JOGADOR N«O MEMBRO;FANTASMA;6;4;N«O;2;;0;;;0;
06/12/2023;JORNALISTA;MOLINHO;JOGADOR N«O MEMBRO;FANTASMA;6;3;N«O;3;;0;;;0;
06/12/2023;JAPON“S;TATU BOLA;CARCAMANO;÷NDIO;2;8;N«O;6;;0;;;0;
07/12/2023;MESTRE;TIA LÈIÄA;VOV‚;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
07/12/2023;VOV‚;JOGADOR N«O MEMBRO;CARCAMANO;MOLINHO;6;5;N«O;1;;0;;;0;
07/12/2023;JAPON“S;TATU BOLA;CARCAMANO;MOLINHO;6;5;N«O;1;;0;;;0;
07/12/2023;MESTRE;TIA LÈIÄA;VOV‚;JOGADOR N«O MEMBRO;6;2;N«O;4;;0;;;0;
07/12/2023;MESTRE;TIA LÈIÄA;JAPON“S;TATU BOLA;6;4;N«O;2;;0;;;0;
07/12/2023;CARCAMANO;MOLINHO;JAPON“S;LITR«O;5;6;N«O;1;;0;;;0;
07/12/2023;VOV‚;JOGADOR N«O MEMBRO;÷NDIO;LITR«O;6;2;N«O;4;;0;;;0;
11/12/2023;CARCAMANO;TIA LÈIÄA;LITR«O;TATU BOLA;1;6;N«O;5;;0;;;0;
11/12/2023;JORNALISTA;CARCAMANO;JOGADOR N«O MEMBRO;TIA LÈIÄA;8;2;N«O;6;;0;;;0;
11/12/2023;LITR«O;TATU BOLA;÷NDIO;MESTRE;6;5;N«O;1;;0;;;0;
11/12/2023;JORNALISTA;CARCAMANO;MESTRE;TIA LÈIÄA;5;6;N«O;1;;0;;;0;
11/12/2023;JORNALISTA;CARCAMANO;MESTRE;TIA LÈIÄA;5;9;N«O;4;;0;;;0;
11/12/2023;JORNALISTA;CARCAMANO;TIA LÈIÄA;JOGADOR N«O MEMBRO;6;1;N«O;5;;0;;;0;
11/12/2023;CARCAMANO;TIA LÈIÄA;LITR«O;TATU BOLA;2;6;N«O;4;;0;;;0;
11/12/2023;LITR«O;TATU BOLA;MOLINHO;FANTASMA;7;1;N«O;6;;0;;;0;
12/12/2023;CARCAMANO;PROFESSOR;JORNALISTA;FANTASMA;6;4;N«O;2;;0;;;0;
12/12/2023;MESTRE;TIA LÈIÄA;÷NDIO;LITR«O;4;6;N«O;2;;0;;;0;
12/12/2023;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JORNALISTA;FANTASMA;4;6;N«O;2;;0;;;0;
12/12/2023;MESTRE;TIA LÈIÄA;÷NDIO;LITR«O;2;6;N«O;4;;0;;;0;
12/12/2023;MESTRE;TIA LÈIÄA;÷NDIO;JAPON“S;6;4;N«O;2;;0;;;0;
12/12/2023;CARCAMANO;PROFESSOR;MOLINHO;JAPON“S;6;4;N«O;2;;0;;;0;
12/12/2023;MESTRE;TIA LÈIÄA;÷NDIO;LITR«O;4;6;N«O;2;;0;;;0;
12/12/2023;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JORNALISTA;FANTASMA;6;1;N«O;5;;0;;;0;
12/12/2023;CARCAMANO;PROFESSOR;MOLINHO;JAPON“S;2;7;N«O;5;;0;;;0;
12/12/2023;MESTRE;TIA LÈIÄA;÷NDIO;JAPON“S;7;3;N«O;4;;0;;;0;
12/12/2023;CARCAMANO;PROFESSOR;JORNALISTA;JOGADOR N«O MEMBRO;4;9;N«O;5;;0;;;0;
12/12/2023;CARCAMANO;PROFESSOR;MOLINHO;JAPON“S;6;5;N«O;1;;0;;;0;
12/12/2023;CARCAMANO;PROFESSOR;JORNALISTA;LITR«O;6;2;N«O;4;;0;;;0;
13/12/2023;MESTRE;TIA LÈIÄA;MOLINHO;FANTASMA;3;6;N«O;3;;0;;;0;
13/12/2023;VOV‚;PROFESSOR;JORNALISTA;LITR«O;6;1;N«O;5;;0;;;0;
13/12/2023;VOV‚;PROFESSOR;÷NDIO;LITR«O;5;6;N«O;1;;0;;;0;
13/12/2023;MESTRE;TIA LÈIÄA;MOLINHO;FANTASMA;5;6;N«O;1;;0;;;0;
13/12/2023;JORNALISTA;JAPON“S;LITR«O;÷NDIO;6;3;N«O;3;;0;;;0;
13/12/2023;JORNALISTA;JAPON“S;÷NDIO;LITR«O;5;6;N«O;1;;0;;;0;
13/12/2023;MESTRE;TIA LÈIÄA;JOGADOR N«O MEMBRO;JAPON“S;6;5;N«O;1;;0;;;0;
13/12/2023;MESTRE;TIA LÈIÄA;JOGADOR N«O MEMBRO;JAPON“S;6;3;N«O;3;;0;;;0;
13/12/2023;VOV‚;PROFESSOR;÷NDIO;LITR«O;6;1;N«O;5;;0;;;0;
14/12/2023;MESTRE;TIA LÈIÄA;LITR«O;JAPON“S;6;5;N«O;1;;0;;;0;
14/12/2023;MOLINHO;VOV‚;JOGADOR N«O MEMBRO;FANTASMA;4;6;N«O;2;;0;;;0;
14/12/2023;MOLINHO;VOV‚;JOGADOR N«O MEMBRO;FANTASMA;6;2;N«O;4;;0;;;0;
14/12/2023;JAPON“S;TATU BOLA;MESTRE;TIA LÈIÄA;6;5;N«O;1;;0;;;0;
14/12/2023;MESTRE;TIA LÈIÄA;LITR«O;JAPON“S;6;1;N«O;5;;0;;;0;
14/12/2023;JORNALISTA;VOV‚;MOLINHO;FANTASMA;1;6;N«O;5;;0;;;0;
14/12/2023;MESTRE;TIA LÈIÄA;LITR«O;JAPON“S;5;6;N«O;1;;0;;;0;
14/12/2023;JAPON“S;TATU BOLA;MESTRE;TIA LÈIÄA;1;6;N«O;5;;0;;;0;
14/12/2023;LITR«O;JAPON“S;MESTRE;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
14/12/2023;MOLINHO;VOV‚;TATU BOLA;FANTASMA;6;1;N«O;5;;0;;;0;
15/12/2023;JOGADOR N«O MEMBRO;JAPON“S;MESTRE;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
15/12/2023;CARCAMANO;JAPON“S;FANTASMA;TATU BOLA;1;6;N«O;5;;0;;;0;
15/12/2023;CARCAMANO;JAPON“S;FANTASMA;TATU BOLA;6;1;N«O;5;;0;;;0;
15/12/2023;CARCAMANO;JAPON“S;FANTASMA;TATU BOLA;3;6;N«O;3;;0;;;0;
15/12/2023;TATU BOLA;MESTRE;JOGADOR N«O MEMBRO;JAPON“S;6;2;N«O;4;;0;;;0;
15/12/2023;FANTASMA;TATU BOLA;MESTRE;TIA LÈIÄA;6;2;N«O;4;;0;;;0;
18/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;÷NDIO;6;2;N«O;4;;0;;;0;
18/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;LITR«O;6;5;N«O;1;;0;;;0;
18/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;LITR«O;7;2;N«O;5;;0;;;0;
18/12/2023;CARCAMANO;LITR«O;JOGADOR N«O MEMBRO;÷NDIO;7;2;N«O;5;;0;;;0;
18/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;LITR«O;2;6;N«O;4;;0;;;0;
19/12/2023;CARCAMANO;÷NDIO;LITR«O;TATU BOLA;1;6;N«O;5;;0;;;0;
19/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;÷NDIO;1;6;N«O;5;;0;;;0;
19/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;÷NDIO;5;6;N«O;1;;0;;;0;
19/12/2023;JAPON“S;TATU BOLA;CARCAMANO;÷NDIO;4;6;N«O;2;;0;;;0;
19/12/2023;JAPON“S;TIA LÈIÄA;CARCAMANO;÷NDIO;6;3;N«O;3;;0;;;0;
20/12/2023;VOV‚;FANTASMA;CARCAMANO;MESTRE;3;6;N«O;3;;0;;;0;
20/12/2023;JAPON“S;TATU BOLA;LITR«O;TIA LÈIÄA;9;5;N«O;4;;0;;;0;
20/12/2023;MESTRE;TIA LÈIÄA;JOGADOR N«O MEMBRO;JAPON“S;6;2;N«O;4;;0;;;0;
20/12/2023;JAPON“S;TATU BOLA;÷NDIO;TIA LÈIÄA;6;2;N«O;4;;0;;;0;
20/12/2023;MOLINHO;FANTASMA;CARCAMANO;MESTRE;6;5;N«O;1;;0;;;0;
20/12/2023;LITR«O;TIA LÈIÄA;JOGADOR N«O MEMBRO;JAPON“S;6;4;N«O;2;;0;;;0;
20/12/2023;MOLINHO;FANTASMA;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;4;6;N«O;2;;0;;;0;
20/12/2023;MOLINHO;FANTASMA;JOGADOR N«O MEMBRO;MESTRE;6;1;N«O;5;;0;;;0;
20/12/2023;LITR«O;TIA LÈIÄA;JOGADOR N«O MEMBRO;JAPON“S;8;2;N«O;6;;0;;;0;
20/12/2023;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;1;6;N«O;5;;0;;;0;
21/12/2023;VOV‚;TATU BOLA;FANTASMA;TIA LÈIÄA;5;6;N«O;1;;0;;;0;
21/12/2023;FANTASMA;TIA LÈIÄA;MOLINHO;TATU BOLA;1;6;N«O;5;;0;;;0;
21/12/2023;CARCAMANO;JAPON“S;÷NDIO;LITR«O;6;4;N«O;2;;0;;;0;
21/12/2023;CARCAMANO;JAPON“S;÷NDIO;LITR«O;3;6;N«O;3;;0;;;0;
21/12/2023;CARCAMANO;JAPON“S;÷NDIO;LITR«O;7;4;N«O;3;;0;;;0;
21/12/2023;CARCAMANO;TIA LÈIÄA;MOLINHO;TATU BOLA;6;4;N«O;2;;0;;;0;
21/12/2023;CARCAMANO;JAPON“S;÷NDIO;LITR«O;6;4;N«O;2;;0;;;0;
21/12/2023;CARCAMANO;FANTASMA;÷NDIO;LITR«O;2;6;N«O;4;;0;;;0;
21/12/2023;CARCAMANO;JAPON“S;÷NDIO;LITR«O;6;5;N«O;1;;0;;;0;
26/12/2023;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;6;1;N«O;5;;0;;;0;
26/12/2023;÷NDIO;PROFESSOR;MESTRE;TIA LÈIÄA;2;6;N«O;4;;0;;;0;
26/12/2023;JORNALISTA;JOGADOR N«O MEMBRO;LITR«O;PROFESSOR;4;6;N«O;2;;0;;;0;
26/12/2023;MOLINHO;FANTASMA;MESTRE;TIA LÈIÄA;6;4;N«O;2;;0;;;0;
26/12/2023;JOGADOR N«O MEMBRO;LITR«O;MESTRE;TIA LÈIÄA;4;6;N«O;2;;0;;;0;
26/12/2023;÷NDIO;PROFESSOR;JOGADOR N«O MEMBRO;JAPON“S;6;3;N«O;3;;0;;;0;
26/12/2023;VOV‚;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;4;6;N«O;2;;0;;;0;
26/12/2023;PROFESSOR;JAPON“S;MOLINHO;FANTASMA;2;6;N«O;4;;0;;;0;
26/12/2023;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;6;3;N«O;3;;0;;;0;
26/12/2023;÷NDIO;PROFESSOR;MOLINHO;FANTASMA;2;6;N«O;4;;0;;;0;
26/12/2023;MESTRE;TIA LÈIÄA;JOGADOR N«O MEMBRO;TATU BOLA;6;5;N«O;1;;0;;;0;
26/12/2023;JORNALISTA;JOGADOR N«O MEMBRO;MESTRE;TIA LÈIÄA;6;3;N«O;3;;0;;;0;
27/12/2023;MESTRE;TIA LÈIÄA;MOLINHO;JAPON“S;4;6;N«O;2;;0;;;0;
27/12/2023;MESTRE;TIA LÈIÄA;MOLINHO;JAPON“S;7;1;N«O;6;;0;;;0;
27/12/2023;VOV‚;FANTASMA;JOGADOR N«O MEMBRO;TATU BOLA;7;4;N«O;3;;0;;;0;
27/12/2023;MESTRE;TIA LÈIÄA;MOLINHO;JAPON“S;6;1;N«O;5;;0;;;0;
28/12/2023;VOV‚;JOGADOR N«O MEMBRO;MOLINHO;TATU BOLA;6;5;N«O;1;;0;;;0;
28/12/2023;VOV‚;JOGADOR N«O MEMBRO;MOLINHO;FANTASMA;6;3;N«O;3;;0;;;0;
28/12/2023;VOV‚;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;LITR«O;6;3;N«O;3;;0;;;0;
28/12/2023;VOV‚;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;LITR«O;6;4;N«O;2;;0;;;0;
02/01/2024;÷NDIO;LITR«O;MOLINHO;CARCAMANO;6;4;N«O;2;;0;;;0;
02/01/2024;MESTRE;TIA LÈIÄA;JAPON“S;TATU BOLA;6;3;N«O;3;;0;;;0;
02/01/2024;JAPON“S;TATU BOLA;MESTRE;TIA LÈIÄA;7;5;N«O;2;;0;;;0;
02/01/2024;FUMACINHA;TATU BOLA;MESTRE;TIA LÈIÄA;5;6;N«O;1;;0;;;0;
02/01/2024;JORNALISTA;TATU BOLA;CARCAMANO;LITR«O;3;6;N«O;3;;0;;;0;
02/01/2024;MOLINHO;FUMACINHA;÷NDIO;LITR«O;6;3;N«O;3;;0;;;0;
02/01/2024;CARCAMANO;MOLINHO;÷NDIO;LITR«O;6;1;N«O;5;;0;;;0;
02/01/2024;CARCAMANO;LITR«O;MESTRE;TIA LÈIÄA;1;6;N«O;5;;0;;;0;
02/01/2024;CARCAMANO;LITR«O;VOV‚;TATU BOLA;7;3;N«O;4;;0;;;0;
03/01/2024;CARCAMANO;LITR«O;VOV‚;TATU BOLA;1;6;N«O;5;;0;;;0;
03/01/2024;VOV‚;TATU BOLA;JORNALISTA;FUMACINHA;6;5;N«O;1;;0;;;0;
03/01/2024;CARCAMANO;LITR«O;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;6;4;N«O;2;;0;;;0;
03/01/2024;JORNALISTA;JOGADOR N«O MEMBRO;CARCAMANO;LITR«O;6;2;N«O;4;;0;;;0;
03/01/2024;FUMACINHA;TATU BOLA;JOGADOR N«O MEMBRO;LITR«O;7;3;N«O;4;;0;;;0;
03/01/2024;JOGADOR N«O MEMBRO;LITR«O;FUMACINHA;TATU BOLA;3;7;N«O;4;;0;;;0;
03/01/2024;MESTRE;TIA LÈIÄA;÷NDIO;MOLINHO;2;6;N«O;4;;0;;;0;
03/01/2024;JOGADOR N«O MEMBRO;JOGADOR N«O MEMBRO;JORNALISTA;FUMACINHA;3;7;N«O;4;;0;;;0;
03/01/2024;MESTRE;TIA LÈIÄA;CARCAMANO;LITR«O;5;7;N«O;2;;0;;;0;
03/01/2024;JORNALISTA;JOGADOR N«O MEMBRO;CARCAMANO;LITR«O;2;6;N«O;4;;0;;;0;
03/01/2024;÷NDIO;MOLINHO;MESTRE;TIA LÈIÄA;6;1;N«O;5;;0;;;0;
04/01/2024;VOV‚;JOGADOR N«O MEMBRO;LITR«O;FUMACINHA;6;5;N«O;1;;0;;;0;
04/01/2024;LITR«O;TIA LÈIÄA;JOGADOR N«O MEMBRO;FUMACINHA;6;1;N«O;5;;0;;;0;
04/01/2024;LITR«O;TIA LÈIÄA;JOGADOR N«O MEMBRO;FUMACINHA;4;7;N«O;3;;0;;;0;
04/01/2024;CARCAMANO;TIA LÈIÄA;÷NDIO;FUMACINHA;6;2;N«O;4;;0;;;0;
04/01/2024;JAPON“S;TATU BOLA;MOLINHO;MESTRE;5;6;N«O;1;;0;;;0;
04/01/2024;VOV‚;JOGADOR N«O MEMBRO;TATU BOLA;MESTRE;6;3;N«O;3;;0;;;0;
04/01/2024;CARCAMANO;TIA LÈIÄA;MOLINHO;TATU BOLA;6;2;N«O;4;;0;;;0;
04/01/2024;÷NDIO;MESTRE;JOGADOR N«O MEMBRO;JAPON“S;6;2;N«O;4;;0;;;0;
04/01/2024;CARCAMANO;TIA LÈIÄA;MOLINHO;TATU BOLA;6;1;N«O;5;;0;;;0;
